"","Player","Team","Pos","TOI","type_name","raw_value","percentile","category"
"3164","Ryan Hartman","MIN","F",191,"PXperc",61.8,66.1,"Exits"
"3165","Ryan Johansen","NSH","F",238,"PE60",8.1,30.8,"Entries"
"3166","Ryan Johansen","NSH","F",238,"PX60",8.3,51,"Exits"
"3167","Ryan Johansen","NSH","F",238,"iSF60",7.6,22.2,"Shot Contributions"
"3168","Ryan Johansen","NSH","F",238,"isA60",27.4,99.8,"Shot Contributions"
"3169","Ryan Johansen","NSH","F",238,"PEperc",53.3,54.6,"Entries"
"3170","Ryan Johansen","NSH","F",238,"PXperc",63.5,71.5,"Exits"
"3171","Ryan Lindgren","NYR","D",253,"PE60",1.4,29.6,"Entries"
"3172","Ryan Lindgren","NYR","D",253,"PX60",6.2,15.3,"Exits"
"3173","Ryan Lindgren","NYR","D",253,"PEA60",12.8,53.7,"Entries Allowed"
"3174","Ryan Lindgren","NYR","D",253,"iSF60",7.1,12.3,"Shot Contributions"
"3175","Ryan Lindgren","NYR","D",253,"isA60",8.5,43.2,"Shot Contributions"
"3176","Ryan Lindgren","NYR","D",253,"PEperc",24,32.2,"Entries"
"3177","Ryan Lindgren","NYR","D",253,"PXperc",37.7,19.7,"Exits"
"3178","Ryan Lindgren","NYR","D",253,"PEAperc",61.4,83.8,"Entries Allowed"
"3179","Ryan Mcdonagh","T.B","D",221,"PE60",1.4,28.3,"Entries"
"3180","Ryan Mcdonagh","T.B","D",221,"PX60",8.4,39.1,"Exits"
"3181","Ryan Mcdonagh","T.B","D",221,"PEA60",11.4,73.3,"Entries Allowed"
"3182","Ryan Mcdonagh","T.B","D",221,"iSF60",10.3,52.2,"Shot Contributions"
"3183","Ryan Mcdonagh","T.B","D",221,"isA60",7.1,25,"Shot Contributions"
"3184","Ryan Mcdonagh","T.B","D",221,"PEperc",21.7,27.1,"Entries"
"3185","Ryan Mcdonagh","T.B","D",221,"PXperc",51.7,72.9,"Exits"
"3186","Ryan Mcdonagh","T.B","D",221,"PEAperc",61.8,82.4,"Entries Allowed"
"3187","Ryan Murray","CBJ","D",280,"PE60",3.6,76.6,"Entries"
"3188","Ryan Murray","CBJ","D",280,"PX60",7.3,25.6,"Exits"
"3189","Ryan Murray","CBJ","D",280,"PEA60",11.4,74.1,"Entries Allowed"
"3190","Ryan Murray","CBJ","D",280,"iSF60",7.9,19.6,"Shot Contributions"
"3191","Ryan Murray","CBJ","D",280,"isA60",10.3,66.1,"Shot Contributions"
"3192","Ryan Murray","CBJ","D",280,"PEperc",60.7,97.5,"Entries"
"3193","Ryan Murray","CBJ","D",280,"PXperc",45.3,47.9,"Exits"
"3194","Ryan Murray","CBJ","D",280,"PEAperc",75.7,14.4,"Entries Allowed"
"3195","Ryan Nugent-Hopkins","EDM","F",312,"PE60",9.6,48.3,"Entries"
"3196","Ryan Nugent-Hopkins","EDM","F",312,"PX60",10.6,83.7,"Exits"
"3197","Ryan Nugent-Hopkins","EDM","F",312,"iSF60",8.7,33.3,"Shot Contributions"
"3198","Ryan Nugent-Hopkins","EDM","F",312,"isA60",19.8,89,"Shot Contributions"
"3199","Ryan Nugent-Hopkins","EDM","F",312,"PEperc",55.6,61.6,"Entries"
"3200","Ryan Nugent-Hopkins","EDM","F",312,"PXperc",71.4,90.6,"Exits"
"3201","Ryan O'Reilly","STL","F",279,"PE60",8.6,36.6,"Entries"
"3202","Ryan O'Reilly","STL","F",279,"PX60",10.3,80.8,"Exits"
"3203","Ryan O'Reilly","STL","F",279,"iSF60",4.3,4,"Shot Contributions"
"3204","Ryan O'Reilly","STL","F",279,"isA60",20.4,91.2,"Shot Contributions"
"3205","Ryan O'Reilly","STL","F",279,"PEperc",48.8,40.2,"Entries"
"3206","Ryan O'Reilly","STL","F",279,"PXperc",73.8,93.9,"Exits"
"3207","Ryan Pulock","NYI","D",315,"PE60",2.1,43.9,"Entries"
"3208","Ryan Pulock","NYI","D",315,"PX60",7.2,25,"Exits"
"3209","Ryan Pulock","NYI","D",315,"PEA60",15.2,20.8,"Entries Allowed"
"3210","Ryan Pulock","NYI","D",315,"iSF60",13.5,89.6,"Shot Contributions"
"3211","Ryan Pulock","NYI","D",315,"isA60",7.2,26.8,"Shot Contributions"
"3212","Ryan Pulock","NYI","D",315,"PEperc",27.5,40.9,"Entries"
"3213","Ryan Pulock","NYI","D",315,"PXperc",40.4,28.5,"Exits"
"3214","Ryan Pulock","NYI","D",315,"PEAperc",83.3,1.6,"Entries Allowed"
"3215","Ryan Reaves","VGK","F",151,"PE60",4.4,5.7,"Entries"
"3216","Ryan Reaves","VGK","F",151,"PX60",4.4,5.1,"Exits"
"3217","Ryan Reaves","VGK","F",151,"iSF60",5.6,8.5,"Shot Contributions"
"3218","Ryan Reaves","VGK","F",151,"isA60",9.5,16.5,"Shot Contributions"
"3219","Ryan Reaves","VGK","F",151,"PEperc",25.6,1.8,"Entries"
"3220","Ryan Reaves","VGK","F",151,"PXperc",45.8,13.8,"Exits"
"3221","Ryan Strome","NYR","F",249,"PE60",8.7,37.3,"Entries"
"3222","Ryan Strome","NYR","F",249,"PX60",8.9,60.9,"Exits"
"3223","Ryan Strome","NYR","F",249,"iSF60",9.1,38.9,"Shot Contributions"
"3224","Ryan Strome","NYR","F",249,"isA60",18,80.2,"Shot Contributions"
"3225","Ryan Strome","NYR","F",249,"PEperc",61,76.7,"Entries"
"3226","Ryan Strome","NYR","F",249,"PXperc",71.2,90.2,"Exits"
"3227","Ryan Suter","MIN","D",316,"PE60",1.7,35.4,"Entries"
"3228","Ryan Suter","MIN","D",316,"PX60",10.4,65.2,"Exits"
"3229","Ryan Suter","MIN","D",316,"PEA60",13.1,49.7,"Entries Allowed"
"3230","Ryan Suter","MIN","D",316,"iSF60",8,20,"Shot Contributions"
"3231","Ryan Suter","MIN","D",316,"isA60",11.2,76.6,"Shot Contributions"
"3232","Ryan Suter","MIN","D",316,"PEperc",29,44.9,"Entries"
"3233","Ryan Suter","MIN","D",316,"PXperc",50.9,70.2,"Exits"
"3234","Ryan Suter","MIN","D",316,"PEAperc",67.6,53.6,"Entries Allowed"
"3235","Sam Bennett","CGY","F",135,"PE60",9.3,44.9,"Entries"
"3236","Sam Bennett","CGY","F",135,"PX60",8.9,60.5,"Exits"
"3237","Sam Bennett","CGY","F",135,"iSF60",8,26.4,"Shot Contributions"
"3238","Sam Bennett","CGY","F",135,"isA60",9.8,17.8,"Shot Contributions"
"3239","Sam Bennett","CGY","F",135,"PEperc",65.6,86.4,"Entries"
"3240","Sam Bennett","CGY","F",135,"PXperc",60.6,61.8,"Exits"
"3241","Sam Gagner","DET/EDM","F",149,"PE60",8.4,34.8,"Entries"
"3242","Sam Gagner","DET/EDM","F",149,"PX60",7.2,33.4,"Exits"
"3243","Sam Gagner","DET/EDM","F",149,"iSF60",12,72.6,"Shot Contributions"
"3244","Sam Gagner","DET/EDM","F",149,"isA60",12,33.2,"Shot Contributions"
"3245","Sam Gagner","DET/EDM","F",149,"PEperc",42.9,23.5,"Entries"
"3246","Sam Gagner","DET/EDM","F",149,"PXperc",58.1,52.5,"Exits"
"3247","Sam Reinhart","BUF","F",291,"PE60",10.3,56.4,"Entries"
"3248","Sam Reinhart","BUF","F",291,"PX60",11.4,90.4,"Exits"
"3249","Sam Reinhart","BUF","F",291,"iSF60",8.7,33.5,"Shot Contributions"
"3250","Sam Reinhart","BUF","F",291,"isA60",13.8,47.8,"Shot Contributions"
"3251","Sam Reinhart","BUF","F",291,"PEperc",51.5,48.9,"Entries"
"3252","Sam Reinhart","BUF","F",291,"PXperc",64.7,75.4,"Exits"
"3253","Sam Steel","ANA","F",197,"PE60",7.9,29.4,"Entries"
"3254","Sam Steel","ANA","F",197,"PX60",7.9,44.4,"Exits"
"3255","Sam Steel","ANA","F",197,"iSF60",7,17.5,"Shot Contributions"
"3256","Sam Steel","ANA","F",197,"isA60",16.1,66.9,"Shot Contributions"
"3257","Sam Steel","ANA","F",197,"PEperc",44.8,28.7,"Entries"
"3258","Sam Steel","ANA","F",197,"PXperc",51,27.3,"Exits"
"3259","Sami Vatanen","N.J","D",148,"PE60",2,42.4,"Entries"
"3260","Sami Vatanen","N.J","D",148,"PX60",8.1,35.3,"Exits"
"3261","Sami Vatanen","N.J","D",148,"PEA60",11,78.7,"Entries Allowed"
"3262","Sami Vatanen","N.J","D",148,"iSF60",12.2,77.4,"Shot Contributions"
"3263","Sami Vatanen","N.J","D",148,"isA60",11.4,78.4,"Shot Contributions"
"3264","Sami Vatanen","N.J","D",148,"PEperc",45.5,83,"Entries"
"3265","Sami Vatanen","N.J","D",148,"PXperc",32.3,7.8,"Exits"
"3266","Sami Vatanen","N.J","D",148,"PEAperc",60,88.1,"Entries Allowed"
"3267","Sammy Blais","STL","F",135,"PE60",11.6,69.9,"Entries"
"3268","Sammy Blais","STL","F",135,"PX60",11.1,88.5,"Exits"
"3269","Sammy Blais","STL","F",135,"iSF60",12.9,80.4,"Shot Contributions"
"3270","Sammy Blais","STL","F",135,"isA60",13.8,47.4,"Shot Contributions"
"3271","Sammy Blais","STL","F",135,"PEperc",51,47.1,"Entries"
"3272","Sammy Blais","STL","F",135,"PXperc",56.8,47.8,"Exits"
"3273","Samuel Girard","COL","D",343,"PE60",5.1,93.8,"Entries"
"3274","Samuel Girard","COL","D",343,"PX60",16.6,99.3,"Exits"
"3275","Samuel Girard","COL","D",343,"PEA60",11.4,74.1,"Entries Allowed"
"3276","Samuel Girard","COL","D",343,"iSF60",9.8,43.9,"Shot Contributions"
"3277","Samuel Girard","COL","D",343,"isA60",16.4,99.4,"Shot Contributions"
"3278","Samuel Girard","COL","D",343,"PEperc",58,96.2,"Entries"
"3279","Samuel Girard","COL","D",343,"PXperc",66.4,98.4,"Exits"
"3280","Samuel Girard","COL","D",343,"PEAperc",74.7,17.9,"Entries Allowed"
"3281","Scott Harrington","CBJ","D",106,"PE60",0.6,15.3,"Entries"
"3282","Scott Harrington","CBJ","D",106,"PX60",2.8,1.6,"Exits"
"3283","Scott Harrington","CBJ","D",106,"PEA60",13.6,42.4,"Entries Allowed"
"3284","Scott Harrington","CBJ","D",106,"iSF60",9.6,41.4,"Shot Contributions"
"3285","Scott Harrington","CBJ","D",106,"isA60",5.1,8.9,"Shot Contributions"
"3286","Scott Harrington","CBJ","D",106,"PEperc",9.1,7.4,"Entries"
"3287","Scott Harrington","CBJ","D",106,"PXperc",20.8,0.4,"Exits"
"3288","Scott Harrington","CBJ","D",106,"PEAperc",82.8,1.9,"Entries Allowed"
"3289","Scott Laughton","PHI","F",240,"PE60",8,30.4,"Entries"
"3290","Scott Laughton","PHI","F",240,"PX60",10.3,80.2,"Exits"
"3291","Scott Laughton","PHI","F",240,"iSF60",7.5,21.8,"Shot Contributions"
"3292","Scott Laughton","PHI","F",240,"isA60",11.8,31,"Shot Contributions"
"3293","Scott Laughton","PHI","F",240,"PEperc",45.1,29.3,"Entries"
"3294","Scott Laughton","PHI","F",240,"PXperc",57.7,51.3,"Exits"
"3295","Scott Mayfield","NYI","D",306,"PE60",1.2,24.9,"Entries"
"3296","Scott Mayfield","NYI","D",306,"PX60",8.6,41.8,"Exits"
"3297","Scott Mayfield","NYI","D",306,"PEA60",12.6,57.6,"Entries Allowed"
"3298","Scott Mayfield","NYI","D",306,"iSF60",12,75,"Shot Contributions"
"3299","Scott Mayfield","NYI","D",306,"isA60",6.5,19.1,"Shot Contributions"
"3300","Scott Mayfield","NYI","D",306,"PEperc",14.6,14.1,"Entries"
"3301","Scott Mayfield","NYI","D",306,"PXperc",36.1,15.3,"Exits"
"3302","Scott Mayfield","NYI","D",306,"PEAperc",64,72.9,"Entries Allowed"
"3303","Sean Couturier","PHI","F",393,"PE60",9.9,52,"Entries"
"3304","Sean Couturier","PHI","F",393,"PX60",8.7,57.7,"Exits"
"3305","Sean Couturier","PHI","F",393,"iSF60",9.8,46.5,"Shot Contributions"
"3306","Sean Couturier","PHI","F",393,"isA60",20,89.8,"Shot Contributions"
"3307","Sean Couturier","PHI","F",393,"PEperc",46.1,32.2,"Entries"
"3308","Sean Couturier","PHI","F",393,"PXperc",43.8,10.1,"Exits"
"3309","Sean Kuraly","BOS","F",199,"PE60",10,52.2,"Entries"
"3310","Sean Kuraly","BOS","F",199,"PX60",9.7,72.3,"Exits"
"3311","Sean Kuraly","BOS","F",199,"iSF60",11.2,63,"Shot Contributions"
"3312","Sean Kuraly","BOS","F",199,"isA60",11.8,31,"Shot Contributions"
"3313","Sean Kuraly","BOS","F",199,"PEperc",48.5,39.4,"Entries"
"3314","Sean Kuraly","BOS","F",199,"PXperc",47.8,18.2,"Exits"
"3315","Sean Monahan","CGY","F",225,"PE60",5.3,9.7,"Entries"
"3316","Sean Monahan","CGY","F",225,"PX60",8.5,55,"Exits"
"3317","Sean Monahan","CGY","F",225,"iSF60",8.5,32.2,"Shot Contributions"
"3318","Sean Monahan","CGY","F",225,"isA60",15.2,59.7,"Shot Contributions"
"3319","Sean Monahan","CGY","F",225,"PEperc",38.5,14.2,"Entries"
"3320","Sean Monahan","CGY","F",225,"PXperc",65.3,77.1,"Exits"
"3321","Sean Walker","L.A","D",175,"PE60",3.8,78.9,"Entries"
"3322","Sean Walker","L.A","D",175,"PX60",8.9,45.6,"Exits"
"3323","Sean Walker","L.A","D",175,"PEA60",4.1,100,"Entries Allowed"
"3324","Sean Walker","L.A","D",175,"iSF60",11,61.8,"Shot Contributions"
"3325","Sean Walker","L.A","D",175,"isA60",8.9,48.2,"Shot Contributions"
"3326","Sean Walker","L.A","D",175,"PEperc",45.8,83.6,"Entries"
"3327","Sean Walker","L.A","D",175,"PXperc",45.6,49,"Exits"
"3328","Sean Walker","L.A","D",175,"PEAperc",70.6,37.1,"Entries Allowed"
"3329","Sebastian Aho","CAR","F",366,"PE60",14.2,90.5,"Entries"
"3330","Sebastian Aho","CAR","F",366,"PX60",6.4,21.7,"Exits"
"3331","Sebastian Aho","CAR","F",366,"iSF60",10.5,55,"Shot Contributions"
"3332","Sebastian Aho","CAR","F",366,"isA60",23.6,97.9,"Shot Contributions"
"3333","Sebastian Aho","CAR","F",366,"PEperc",61.3,77.3,"Entries"
"3334","Sebastian Aho","CAR","F",366,"PXperc",46.4,15.1,"Exits"
"3335","Seth Jones","CBJ","D",418,"PE60",4.7,91.2,"Entries"
"3336","Seth Jones","CBJ","D",418,"PX60",10.3,64,"Exits"
"3337","Seth Jones","CBJ","D",418,"PEA60",15.8,15.2,"Entries Allowed"
"3338","Seth Jones","CBJ","D",418,"iSF60",10.5,54.4,"Shot Contributions"
"3339","Seth Jones","CBJ","D",418,"isA60",11.3,78.2,"Shot Contributions"
"3340","Seth Jones","CBJ","D",418,"PEperc",55.9,95,"Entries"
"3341","Seth Jones","CBJ","D",418,"PXperc",45,46.5,"Exits"
"3342","Seth Jones","CBJ","D",418,"PEAperc",78.6,7.1,"Entries Allowed"
"3343","Shayne Gostisbehere","PHI","D",303,"PE60",2.8,59.2,"Entries"
"3344","Shayne Gostisbehere","PHI","D",303,"PX60",8.9,45.5,"Exits"
"3345","Shayne Gostisbehere","PHI","D",303,"PEA60",10.3,85.1,"Entries Allowed"
"3346","Shayne Gostisbehere","PHI","D",303,"iSF60",7.7,17.6,"Shot Contributions"
"3347","Shayne Gostisbehere","PHI","D",303,"isA60",9.3,53.6,"Shot Contributions"
"3348","Shayne Gostisbehere","PHI","D",303,"PEperc",31.8,52.2,"Entries"
"3349","Shayne Gostisbehere","PHI","D",303,"PXperc",43.3,39.4,"Exits"
"3350","Shayne Gostisbehere","PHI","D",303,"PEAperc",65.8,63.7,"Entries Allowed"
"3351","Shea Theodore","VGK","D",250,"PE60",5.8,97.4,"Entries"
"3352","Shea Theodore","VGK","D",250,"PX60",15.1,97.5,"Exits"
"3353","Shea Theodore","VGK","D",250,"PEA60",15.1,21.8,"Entries Allowed"
"3354","Shea Theodore","VGK","D",250,"iSF60",17.5,99.7,"Shot Contributions"
"3355","Shea Theodore","VGK","D",250,"isA60",8.9,47.8,"Shot Contributions"
"3356","Shea Theodore","VGK","D",250,"PEperc",54.5,94,"Entries"
"3357","Shea Theodore","VGK","D",250,"PXperc",55.8,85,"Exits"
"3358","Shea Theodore","VGK","D",250,"PEAperc",73.3,23.9,"Entries Allowed"
"3359","Shea Weber","MTL","D",216,"PE60",1.1,23.7,"Entries"
"3360","Shea Weber","MTL","D",216,"PX60",6.1,14.8,"Exits"
"3361","Shea Weber","MTL","D",216,"PEA60",8.9,94.2,"Entries Allowed"
"3362","Shea Weber","MTL","D",216,"iSF60",12.2,77.9,"Shot Contributions"
"3363","Shea Weber","MTL","D",216,"isA60",6.7,20.9,"Shot Contributions"
"3364","Shea Weber","MTL","D",216,"PEperc",20,23.4,"Entries"
"3365","Shea Weber","MTL","D",216,"PXperc",36.7,16.8,"Exits"
"3366","Shea Weber","MTL","D",216,"PEAperc",61.5,83.2,"Entries Allowed"
"3367","Sidney Crosby","PIT","F",126,"PE60",11,64.1,"Entries"
"3368","Sidney Crosby","PIT","F",126,"PX60",10,77.4,"Exits"
"3369","Sidney Crosby","PIT","F",126,"iSF60",13.4,84.4,"Shot Contributions"
"3370","Sidney Crosby","PIT","F",126,"isA60",38.7,100,"Shot Contributions"
"3371","Sidney Crosby","PIT","F",126,"PEperc",71.9,94.5,"Entries"
"3372","Sidney Crosby","PIT","F",126,"PXperc",72.4,92.1,"Exits"
"3373","Slater Koekkoek","CHI","D",189,"PE60",0.6,16.2,"Entries"
"3374","Slater Koekkoek","CHI","D",189,"PX60",6.7,19.4,"Exits"
"3375","Slater Koekkoek","CHI","D",189,"PEA60",15.5,17.6,"Entries Allowed"
"3376","Slater Koekkoek","CHI","D",189,"iSF60",10.5,54.1,"Shot Contributions"
"3377","Slater Koekkoek","CHI","D",189,"isA60",6.3,17.9,"Shot Contributions"
"3378","Slater Koekkoek","CHI","D",189,"PEperc",11.1,9.5,"Entries"
"3379","Slater Koekkoek","CHI","D",189,"PXperc",46.7,53.4,"Exits"
"3380","Slater Koekkoek","CHI","D",189,"PEAperc",86,0.6,"Entries Allowed"
"3381","Sonny Milano","ANA/CBJ","F",254,"PE60",11.6,70,"Entries"
"3382","Sonny Milano","ANA/CBJ","F",254,"PX60",8.7,57.9,"Exits"
"3383","Sonny Milano","ANA/CBJ","F",254,"iSF60",7.1,18.1,"Shot Contributions"
"3384","Sonny Milano","ANA/CBJ","F",254,"isA60",16.3,68,"Shot Contributions"
"3385","Sonny Milano","ANA/CBJ","F",254,"PEperc",57.6,67.8,"Entries"
"3386","Sonny Milano","ANA/CBJ","F",254,"PXperc",67.3,82.3,"Exits"
"3387","Steven Stamkos","T.B","F",145,"PE60",12.8,81.2,"Entries"
"3388","Steven Stamkos","T.B","F",145,"PX60",9.1,63.6,"Exits"
"3389","Steven Stamkos","T.B","F",145,"iSF60",10.7,57.9,"Shot Contributions"
"3390","Steven Stamkos","T.B","F",145,"isA60",16.5,69.7,"Shot Contributions"
"3391","Steven Stamkos","T.B","F",145,"PEperc",66,87,"Entries"
"3392","Steven Stamkos","T.B","F",145,"PXperc",56.4,46.3,"Exits"
"3393","T.J. Oshie","WSH","F",264,"PE60",9.3,44.6,"Entries"
"3394","T.J. Oshie","WSH","F",264,"PX60",9.1,63.7,"Exits"
"3395","T.J. Oshie","WSH","F",264,"iSF60",6.8,16.1,"Shot Contributions"
"3396","T.J. Oshie","WSH","F",264,"isA60",17.5,76.6,"Shot Contributions"
"3397","T.J. Oshie","WSH","F",264,"PEperc",52.6,52.2,"Entries"
"3398","T.J. Oshie","WSH","F",264,"PXperc",56.3,46,"Exits"
"3399","Tanner Pearson","VAN","F",259,"PE60",10.7,60.3,"Entries"
"3400","Tanner Pearson","VAN","F",259,"PX60",9.3,66.6,"Exits"
"3401","Tanner Pearson","VAN","F",259,"iSF60",16.2,96.9,"Shot Contributions"
"3402","Tanner Pearson","VAN","F",259,"isA60",11.8,31.4,"Shot Contributions"
"3403","Tanner Pearson","VAN","F",259,"PEperc",53.5,55.1,"Entries"
"3404","Tanner Pearson","VAN","F",259,"PXperc",55.6,43.1,"Exits"
"3405","Taylor Hall","ARI/N.J","F",207,"PE60",17.4,98.7,"Entries"
"3406","Taylor Hall","ARI/N.J","F",207,"PX60",13.1,97.8,"Exits"
"3407","Taylor Hall","ARI/N.J","F",207,"iSF60",12.5,76.8,"Shot Contributions"
"3408","Taylor Hall","ARI/N.J","F",207,"isA60",17.4,76.1,"Shot Contributions"
"3409","Taylor Hall","ARI/N.J","F",207,"PEperc",60,74.2,"Entries"
"3410","Taylor Hall","ARI/N.J","F",207,"PXperc",77.6,97.1,"Exits"
"3411","Teddy Blueger","PIT","F",203,"PE60",5.6,11.2,"Entries"
"3412","Teddy Blueger","PIT","F",203,"PX60",8.3,50.3,"Exits"
"3413","Teddy Blueger","PIT","F",203,"iSF60",7.7,23.3,"Shot Contributions"
"3414","Teddy Blueger","PIT","F",203,"isA60",17.1,74.2,"Shot Contributions"
"3415","Teddy Blueger","PIT","F",203,"PEperc",33.9,7.6,"Entries"
"3416","Teddy Blueger","PIT","F",203,"PXperc",43.1,8.9,"Exits"
"3417","Teuvo Teravainen","CAR","F",353,"PE60",6.6,18,"Entries"
"3418","Teuvo Teravainen","CAR","F",353,"PX60",7.3,34.8,"Exits"
"3419","Teuvo Teravainen","CAR","F",353,"iSF60",14.1,89.1,"Shot Contributions"
"3420","Teuvo Teravainen","CAR","F",353,"isA60",20.4,91.3,"Shot Contributions"
"3421","Teuvo Teravainen","CAR","F",353,"PEperc",35.1,9,"Entries"
"3422","Teuvo Teravainen","CAR","F",353,"PXperc",54.4,39,"Exits"
"3423","Thomas Chabot","OTT","D",208,"PE60",7.5,99.8,"Entries"
"3424","Thomas Chabot","OTT","D",208,"PX60",12.7,87.2,"Exits"
"3425","Thomas Chabot","OTT","D",208,"PEA60",9.2,92.6,"Entries Allowed"
"3426","Thomas Chabot","OTT","D",208,"iSF60",11.5,69.4,"Shot Contributions"
"3427","Thomas Chabot","OTT","D",208,"isA60",10.7,70.7,"Shot Contributions"
"3428","Thomas Chabot","OTT","D",208,"PEperc",57.8,96.1,"Entries"
"3429","Thomas Chabot","OTT","D",208,"PXperc",53.7,79.3,"Exits"
"3430","Thomas Chabot","OTT","D",208,"PEAperc",50.8,99.4,"Entries Allowed"
"3431","Tim Heed","S.J","D",158,"PE60",2.3,48.1,"Entries"
"3432","Tim Heed","S.J","D",158,"PX60",10.6,67.7,"Exits"
"3433","Tim Heed","S.J","D",158,"PEA60",7.2,98.6,"Entries Allowed"
"3434","Tim Heed","S.J","D",158,"iSF60",9.1,34.3,"Shot Contributions"
"3435","Tim Heed","S.J","D",158,"isA60",6.8,22.6,"Shot Contributions"
"3436","Tim Heed","S.J","D",158,"PEperc",30,47.4,"Entries"
"3437","Tim Heed","S.J","D",158,"PXperc",49.1,63.4,"Exits"
"3438","Tim Heed","S.J","D",158,"PEAperc",52.8,98.7,"Entries Allowed"
"3439","Tim Schaller","VAN","F",107,"PE60",6.2,14.8,"Entries"
"3440","Tim Schaller","VAN","F",107,"PX60",4.5,5.8,"Exits"
"3441","Tim Schaller","VAN","F",107,"iSF60",10.1,50.8,"Shot Contributions"
"3442","Tim Schaller","VAN","F",107,"isA60",4.5,2,"Shot Contributions"
"3443","Tim Schaller","VAN","F",107,"PEperc",50,44,"Entries"
"3444","Tim Schaller","VAN","F",107,"PXperc",44.4,11.1,"Exits"
"3445","Timo Meier","S.J","F",220,"PE60",15.6,95.6,"Entries"
"3446","Timo Meier","S.J","F",220,"PX60",11.2,89.3,"Exits"
"3447","Timo Meier","S.J","F",220,"iSF60",13.1,82.3,"Shot Contributions"
"3448","Timo Meier","S.J","F",220,"isA60",12,33,"Shot Contributions"
"3449","Timo Meier","S.J","F",220,"PEperc",62,79,"Entries"
"3450","Timo Meier","S.J","F",220,"PXperc",58.6,54.3,"Exits"
"3451","Tj Brodie","CGY","D",224,"PE60",2.1,45,"Entries"
"3452","Tj Brodie","CGY","D",224,"PX60",16.1,98.8,"Exits"
"3453","Tj Brodie","CGY","D",224,"PEA60",16.6,9.1,"Entries Allowed"
"3454","Tj Brodie","CGY","D",224,"iSF60",7.2,13.2,"Shot Contributions"
"3455","Tj Brodie","CGY","D",224,"isA60",12.9,90.2,"Shot Contributions"
"3456","Tj Brodie","CGY","D",224,"PEperc",27.6,41.1,"Entries"
"3457","Tj Brodie","CGY","D",224,"PXperc",55,83.2,"Exits"
"3458","Tj Brodie","CGY","D",224,"PEAperc",72.1,29.3,"Entries Allowed"
"3459","Tobias Rieder","CGY","F",125,"PE60",9.6,48.2,"Entries"
"3460","Tobias Rieder","CGY","F",125,"PX60",5.3,10.7,"Exits"
"3461","Tobias Rieder","CGY","F",125,"iSF60",8.7,33.3,"Shot Contributions"
"3462","Tobias Rieder","CGY","F",125,"isA60",8.7,12.3,"Shot Contributions"
"3463","Tobias Rieder","CGY","F",125,"PEperc",50,44,"Entries"
"3464","Tobias Rieder","CGY","F",125,"PXperc",52.4,31.8,"Exits"
"3465","Tom Wilson","WSH","F",244,"PE60",4.4,5.9,"Entries"
"3466","Tom Wilson","WSH","F",244,"PX60",7.9,43.5,"Exits"
"3467","Tom Wilson","WSH","F",244,"iSF60",9.8,47,"Shot Contributions"
"3468","Tom Wilson","WSH","F",244,"isA60",11.3,27.6,"Shot Contributions"
"3469","Tom Wilson","WSH","F",244,"PEperc",33.3,6.9,"Entries"
"3470","Tom Wilson","WSH","F",244,"PXperc",53.3,35.1,"Exits"
"3471","Tomas Hertl","S.J","F",121,"PE60",10.9,62.6,"Entries"
"3472","Tomas Hertl","S.J","F",121,"PX60",7.9,44.2,"Exits"
"3473","Tomas Hertl","S.J","F",121,"iSF60",9.9,47.7,"Shot Contributions"
"3474","Tomas Hertl","S.J","F",121,"isA60",18.8,84.2,"Shot Contributions"
"3475","Tomas Hertl","S.J","F",121,"PEperc",61.1,77,"Entries"
"3476","Tomas Hertl","S.J","F",121,"PXperc",48.5,20.1,"Exits"
"3477","Tomas Nosek","VGK","F",137,"PE60",10.1,54,"Entries"
"3478","Tomas Nosek","VGK","F",137,"PX60",8.3,51.7,"Exits"
"3479","Tomas Nosek","VGK","F",137,"iSF60",11.9,70.8,"Shot Contributions"
"3480","Tomas Nosek","VGK","F",137,"isA60",14.9,57.3,"Shot Contributions"
"3481","Tomas Nosek","VGK","F",137,"PEperc",59,71.5,"Entries"
"3482","Tomas Nosek","VGK","F",137,"PXperc",65.5,77.7,"Exits"
"3483","Tomas Tatar","MTL","F",136,"PE60",10.1,54.2,"Entries"
"3484","Tomas Tatar","MTL","F",136,"PX60",7,30.6,"Exits"
"3485","Tomas Tatar","MTL","F",136,"iSF60",8.8,35,"Shot Contributions"
"3486","Tomas Tatar","MTL","F",136,"isA60",13.6,46.3,"Shot Contributions"
"3487","Tomas Tatar","MTL","F",136,"PEperc",56.1,63.2,"Entries"
"3488","Tomas Tatar","MTL","F",136,"PXperc",64,73.2,"Exits"
"3489","Tony Deangelo","NYR","D",299,"PE60",4.6,89.9,"Entries"
"3490","Tony Deangelo","NYR","D",299,"PX60",11.4,76.4,"Exits"
"3491","Tony Deangelo","NYR","D",299,"PEA60",10.6,82.2,"Entries Allowed"
"3492","Tony Deangelo","NYR","D",299,"iSF60",10.4,53.5,"Shot Contributions"
"3493","Tony Deangelo","NYR","D",299,"isA60",12.2,85.9,"Shot Contributions"
"3494","Tony Deangelo","NYR","D",299,"PEperc",65.7,98.9,"Entries"
"3495","Tony Deangelo","NYR","D",299,"PXperc",51.8,73.4,"Exits"
"3496","Tony Deangelo","NYR","D",299,"PEAperc",63.1,77,"Entries Allowed"
"3497","Torey Krug","BOS","D",202,"PE60",3.9,80.4,"Entries"
